Group,Filename,Full_Path,Ch0_Intensity,Ch0_LaplacianVar,Ch1_Intensity,Ch1_LaplacianVar,Ch2_Intensity,Ch2_LaplacianVar,Num_Channels
Control_C18,005001_r02c02f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f01_Composite_RGB.tif,3546.4765046296297,8847625.999342619,1424.8337208504802,1139012.122890187,765.2740440672154,21639.30149789176,3
Control_C18,005001_r02c02f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f02_Composite_RGB.tif,3171.079585048011,8408517.848132495,1546.8816375171468,1417142.2950685567,696.401717249657,20130.866942232213,3
Control_C18,005001_r02c02f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f03_Composite_RGB.tif,2490.5922299382714,7506851.709084888,2201.8576054526748,3073462.8320720065,507.4874957133059,19159.774047604315,3
Control_C18,005001_r02c02f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f04_Composite_RGB.tif,3054.5359507887515,9287589.711031312,1664.5201080246914,1524326.0478279316,796.7877100480109,32522.742207880525,3
Control_C18,005001_r02c02f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f05_Composite_RGB.tif,3772.93529063786,11026853.920010166,2161.4495533264744,2197989.833281475,888.1427537722908,43467.539669606624,3
Control_C18,005001_r02c02f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f07_Composite_RGB.tif,2002.8539214677642,5240653.901007258,1413.92890260631,1505629.959534542,545.751899005487,26330.438982425854,3
Control_C18,005001_r02c02f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f09_Composite_RGB.tif,4267.222966392318,11854299.600451687,2222.840191186557,1987755.018000616,1031.5015783607682,43902.60084961634,3
Control_C18,005001_r02c02f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f10_Composite_RGB.tif,3928.0480272633745,10658996.52489788,1974.3686299725653,1520581.7278027227,1050.8459765089162,58814.60132069342,3
Control_C18,005001_r02c02f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f11_Composite_RGB.tif,3814.383870884774,8534423.447800556,1765.0660296639232,1092722.2251956286,984.0188468792867,47046.91073551531,3
Control_C18,005001_r02c02f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f12_Composite_RGB.tif,2679.405039437586,6785901.75707949,1825.1273799725652,1620710.017829773,737.8601328875171,31548.65256837104,3
Control_C18,005001_r02c02f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f13_Composite_RGB.tif,3894.183320473251,8649427.440464457,1943.8239814814815,1494649.3511376386,788.4527777777778,21207.129697761076,3
Control_C18,005001_r02c02f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f14_Composite_RGB.tif,3212.770434670782,6596714.522014791,1788.4876740397806,1338090.460910825,798.3995481824417,31967.424824520735,3
Control_C18,005001_r02c02f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c02f15_Composite_RGB.tif,3145.5269624485595,6495951.950052737,1698.360582133059,922760.5465417929,780.0643621399176,28805.457566670528,3
Control_C18,005001_r02c03f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f01_Composite_RGB.tif,4822.66188957476,13799563.842707653,2112.77,1791604.7208231313,1026.448640260631,41479.0814826809,3
Control_C18,005001_r02c03f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f02_Composite_RGB.tif,3822.6574305555555,13105709.329065053,1508.269202674897,1638600.6249841691,916.6520353223594,27410.78278494641,3
Control_C18,005001_r02c03f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f03_Composite_RGB.tif,5894.707962962963,22395510.657806057,2257.3459670781895,2721282.6446448104,1368.0758401920439,52597.74030081031,3
Control_C18,005001_r02c03f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f04_Composite_RGB.tif,5533.000943072702,20827558.933999747,2359.7503257887515,2867112.663494493,1311.4435896776406,58712.325619180556,3
Control_C18,005001_r02c03f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f05_Composite_RGB.tif,3509.294284979424,9321364.032982167,1772.8572873799726,1823302.0756122654,922.2704518175583,26737.86468406691,3
Control_C18,005001_r02c03f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f06_Composite_RGB.tif,5342.427020747599,20386853.50445945,2245.7275823045265,3422949.6332566654,1210.1249245541837,45260.57407495045,3
Control_C18,005001_r02c03f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f07_Composite_RGB.tif,4816.575467249657,16939729.950684637,2005.0534739368998,2399834.092869354,1145.159785665295,42514.277587515026,3
Control_C18,005001_r02c03f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f08_Composite_RGB.tif,5689.116705246914,19317968.979313,2453.2913725994513,2887975.436527491,1303.7420010288065,71624.42246701021,3
Control_C18,005001_r02c03f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f09_Composite_RGB.tif,2093.4016486625515,2623664.9550899174,728.4739334705075,232327.91798748443,517.860157750343,7020.76100199467,3
Control_C18,005001_r02c03f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f10_Composite_RGB.tif,4165.307924382716,13327395.51172669,1798.1097676611796,1850538.0811115438,1157.7686334019204,57743.890754068554,3
Control_C18,005001_r02c03f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f11_Composite_RGB.tif,4381.684085219479,12349491.141273336,2204.9579080932785,2228975.3111655046,959.5235373799726,46255.49037503456,3
Control_C18,005001_r02c03f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f12_Composite_RGB.tif,3802.548635973937,10961769.4815942,1926.2542163923183,2198050.167628005,1054.6285228052127,46063.6086081792,3
Control_C18,005001_r02c03f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f13_Composite_RGB.tif,4057.2503249314127,12785605.816116681,2231.2990243484223,2743580.5836372036,1013.5486539780521,64392.127441046796,3
Control_C18,005001_r02c03f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f14_Composite_RGB.tif,5460.143552812071,13790029.02492369,2805.8509945130318,2407337.800314393,1121.0006121399176,43321.41713433332,3
Control_C18,005001_r02c03f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c03f15_Composite_RGB.tif,5644.507946673525,15341876.37388201,2150.4352872085046,1907991.893388627,1439.2486454046639,71661.48595346732,3
Control_C18,005001_r02c04f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f01_Composite_RGB.tif,3299.6528446502057,9561375.542409047,1335.2036959876543,1140888.6912016128,832.4929166666667,35323.26783599289,3
Control_C18,005001_r02c04f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f02_Composite_RGB.tif,5650.35660579561,21987381.541263897,2326.9503275034294,2751756.5441492936,1250.2488443072702,52152.972098854254,3
Control_C18,005001_r02c04f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f03_Composite_RGB.tif,4420.11350308642,17204915.67410544,2040.45045781893,3262945.747058352,982.5068672839507,40061.71464911214,3
Control_C18,005001_r02c04f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f04_Composite_RGB.tif,4326.620956790123,13701943.297053993,1734.2503172153636,1911538.2526102192,911.6725222908093,35142.07611745033,3
Control_C18,005001_r02c04f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f05_Composite_RGB.tif,5419.403031550069,18590423.983341165,2405.7610005144033,2808132.4036730444,1326.0775274348423,60196.86907821235,3
Control_C18,005001_r02c04f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f06_Composite_RGB.tif,4718.778708847736,13371880.090283763,1849.7679320987654,1850326.9433014002,1118.723115569273,55404.41513966254,3
Control_C18,005001_r02c04f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f07_Composite_RGB.tif,4629.237596021948,15139613.066259595,2043.4625394375857,2736517.1022165953,1224.447079903978,56163.31982277184,3
Control_C18,005001_r02c04f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f08_Composite_RGB.tif,3601.9156550068587,10669923.886576055,2059.7281138545954,2781391.9253700525,771.2379749657065,31523.804888657018,3
Control_C18,005001_r02c04f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f09_Composite_RGB.tif,4556.212952674897,11716162.516759105,1977.1652846364884,1806070.3187501966,1106.7280761316872,39850.82986534101,3
Control_C18,005001_r02c04f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f10_Composite_RGB.tif,3996.343193587106,11676729.147570267,1751.4104329561042,1490865.2855963432,1148.854703360768,55803.78324823239,3
Control_C18,005001_r02c04f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f11_Composite_RGB.tif,6112.488842592593,17457195.30984444,2209.418439643347,1927120.4272539718,1452.055816186557,61909.06953552864,3
Control_C18,005001_r02c04f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f12_Composite_RGB.tif,4283.671207990398,12731036.04079341,2281.872345679012,2367471.646226598,1292.2815577846366,79687.47475031222,3
Control_C18,005001_r02c04f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f13_Composite_RGB.tif,4896.243737997256,13431146.044304533,1928.476536351166,1771143.7593957575,1360.613091563786,56112.42198992201,3
Control_C18,005001_r02c04f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f14_Composite_RGB.tif,5325.770757030178,16998388.882760175,2532.6290132030176,3093592.1329642697,1385.1420739026064,70593.15055721666,3
Control_C18,005001_r02c04f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c04f15_Composite_RGB.tif,3793.4238820301784,9669309.31110693,2125.2984902263374,1829568.610021451,1074.1645970507545,57253.98549472301,3
Control_C18,005001_r02c05f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f01_Composite_RGB.tif,5270.150516975309,16749408.888220299,1673.7510862482852,2072888.6007829914,1178.7054741083675,39352.20872571516,3
Control_C18,005001_r02c05f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f02_Composite_RGB.tif,3097.0251020233195,7087459.82864604,1098.8534482167352,732652.2174399542,919.8273722565158,21518.262182235954,3
Control_C18,005001_r02c05f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f03_Composite_RGB.tif,3093.548511659808,6088223.795136345,1161.1558753429356,705243.2792661717,851.7441640946502,19280.70979361729,3
Control_C18,005001_r02c05f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f04_Composite_RGB.tif,4783.739281550069,12963045.59471201,1780.7911565500685,1883696.0732519375,1341.1464137517146,38028.79653024994,3
Control_C18,005001_r02c05f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f05_Composite_RGB.tif,7056.248801440329,29335289.507193733,2631.542785493827,3883442.2428910737,1716.2141735253772,73330.61388471378,3
Control_C18,005001_r02c05f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f06_Composite_RGB.tif,5703.380478395062,23077942.04151678,2030.4302083333334,3109184.7300999286,1417.8788031550068,56186.141382741705,3
Control_C18,005001_r02c05f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f07_Composite_RGB.tif,5163.365744170096,17334058.572942402,1919.454981138546,2433145.6987578464,1344.2653995198903,48109.933964570926,3
Control_C18,005001_r02c05f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f08_Composite_RGB.tif,5570.703192729767,19399547.3843287,2256.4707801783265,3141451.380431083,1502.5010005144034,59902.557389397916,3
Control_C18,005001_r02c05f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f09_Composite_RGB.tif,5363.500916495199,20354657.08196421,2357.6417386831276,3059843.788101449,1477.194747085048,81779.30879519928,3
Control_C18,005001_r02c05f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f10_Composite_RGB.tif,5525.403302469136,17011846.364112694,2120.8166195130316,2317532.5377419423,1379.4428163580246,53780.243885558586,3
Control_C18,005001_r02c05f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f11_Composite_RGB.tif,5951.1497239369,20514692.540697493,2156.673206447188,2440081.432553408,1491.7298002400548,62422.06906652203,3
Control_C18,005001_r02c05f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f12_Composite_RGB.tif,3827.559531893004,5290578.500752158,2330.899827674897,1731842.8541966595,1177.0485888203018,33894.24864775942,3
Control_C18,005001_r02c05f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f13_Composite_RGB.tif,4771.369596193415,14328443.516459301,1940.7923679698217,1820757.454248409,1399.9068732853223,70055.01575933163,3
Control_C18,005001_r02c05f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f14_Composite_RGB.tif,5244.020741598079,22534823.650977265,2841.498916323731,3808430.9468784337,1286.4394058641976,68459.00964878316,3
Control_C18,005001_r02c05f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c05f15_Composite_RGB.tif,4622.473697702332,9925656.04296578,1625.2345533264747,1143589.5685319537,1248.645096021948,37183.69619314722,3
Control_C18,005001_r02c06f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f01_Composite_RGB.tif,4808.590117455418,14051956.341006659,1904.0802443415637,2078870.092539958,1181.7036917009602,49486.51178522072,3
Control_C18,005001_r02c06f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f02_Composite_RGB.tif,5274.25109739369,21297137.104175493,2172.306396604938,3598926.132901065,1277.6936316872427,51314.28995726348,3
Control_C18,005001_r02c06f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f03_Composite_RGB.tif,6805.907764917695,31086520.428141296,2511.337729766804,4822841.655440901,1546.1280504115227,76723.85327778508,3
Control_C18,005001_r02c06f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f04_Composite_RGB.tif,6568.2500780178325,26081877.473510284,2443.804656207133,3804677.459240548,1540.4164343278464,70026.08066929803,3
Control_C18,005001_r02c06f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f05_Composite_RGB.tif,4859.41100994513,13751612.19271538,2141.205920781893,2456864.73137651,1157.6775711591222,63112.061105159686,3
Control_C18,005001_r02c06f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f06_Composite_RGB.tif,5653.968987482854,21627822.76384031,1943.7355795610424,2975708.2506663874,1407.6036145404664,74803.6540683323,3
Control_C18,005001_r02c06f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f07_Composite_RGB.tif,5185.927873799726,20883358.226756476,2259.9365200617285,4926080.373654976,1172.2396733539094,63901.77394717041,3
Control_C18,005001_r02c06f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f08_Composite_RGB.tif,7108.5635459533605,28972222.336385977,3008.4091315157752,5425430.366565339,1506.761874142661,81234.21517839411,3
Control_C18,005001_r02c06f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f09_Composite_RGB.tif,5595.94936042524,19923808.299350187,2454.2589523319616,2906803.2640602514,1582.3972942386831,85089.33466301925,3
Control_C18,005001_r02c06f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f10_Composite_RGB.tif,5074.153125,15324864.732976018,1896.588654835391,1912762.8101938034,1384.295776748971,70986.9850707541,3
Control_C18,005001_r02c06f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f11_Composite_RGB.tif,6455.769128943759,21547287.767391946,2610.503019547325,3557154.016864676,1574.304408436214,97581.2865378891,3
Control_C18,005001_r02c06f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f12_Composite_RGB.tif,5443.429399005487,14216467.396537036,2002.7643861454046,1870858.7051954947,1259.0155864197532,50375.282728643135,3
Control_C18,005001_r02c06f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f13_Composite_RGB.tif,6127.557669753086,20057885.458446052,2555.6582853223595,2947349.4653988597,1430.3610853909465,82151.92410254042,3
Control_C18,005001_r02c06f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f14_Composite_RGB.tif,3129.896074245542,9111314.955351464,2509.0758839163236,2859692.0548773324,697.8677460562415,36484.56616316911,3
Control_C18,005001_r02c06f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c06f15_Composite_RGB.tif,5102.875310356653,14415397.577470647,2591.636156550069,2477574.0178864105,1140.3843287037037,59771.770010334505,3
Control_C18,005001_r02c07f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f01_Composite_RGB.tif,4832.439303840878,15489991.994737484,1817.8847736625514,2188991.056969435,1279.3242241083676,54408.88752984396,3
Control_C18,005001_r02c07f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f02_Composite_RGB.tif,6032.583370198902,23602508.508788574,2335.8464686213993,3639977.2748498605,1597.281268861454,69513.55600076346,3
Control_C18,005001_r02c07f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f03_Composite_RGB.tif,5607.179020061729,18592227.01573531,2225.0879501028808,3001074.760216216,1233.8661676954732,43526.72307568932,3
Control_C18,005001_r02c07f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f04_Composite_RGB.tif,6278.048271604938,31247845.195712958,2564.1345841906723,3740348.6823356682,1627.43748542524,84451.07339991846,3
Control_C18,005001_r02c07f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f05_Composite_RGB.tif,5883.331141975309,17369454.226030145,2048.5202974965705,2435226.612262111,1560.5650771604937,55150.95971490531,3
Control_C18,005001_r02c07f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f06_Composite_RGB.tif,6614.185318072702,24712215.448370583,2160.384278978052,3443300.8704181095,1698.4386565500686,74951.14854784156,3
Control_C18,005001_r02c07f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f07_Composite_RGB.tif,6239.579153806584,27312456.449486762,2547.662843792867,4449277.01672028,1512.0407407407408,71881.72970693272,3
Control_C18,005001_r02c07f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f08_Composite_RGB.tif,2475.4021973593963,4149823.1849672897,874.5082441700961,490905.6845607486,669.6105049725652,11073.102308794363,3
Control_C18,005001_r02c07f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f09_Composite_RGB.tif,5830.426152263374,17471051.157859772,2172.3878489369,2580627.930566966,1455.426460048011,53226.981003046734,3
Control_C18,005001_r02c07f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f10_Composite_RGB.tif,6831.820439814815,22786461.591129117,2166.677067043896,2314626.635026026,1657.381650377229,73729.12146100565,3
Control_C18,005001_r02c07f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f11_Composite_RGB.tif,4472.669802812071,12872955.600536782,1625.2556430041152,1564064.9066795148,1076.3642729766805,41596.43745603405,3
Control_C18,005001_r02c07f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f12_Composite_RGB.tif,7127.541084533607,23727775.397441205,2405.8858607681755,2889645.9792538267,1661.3453969478737,79645.86520876837,3
Control_C18,005001_r02c07f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f13_Composite_RGB.tif,6471.309801097394,21575828.08310073,2204.720329218107,2144537.810864763,1566.4389377572018,90003.56504197029,3
Control_C18,005001_r02c07f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f14_Composite_RGB.tif,6724.262980967078,24348448.9690532,2910.4675883058985,3777874.4669333785,1506.343191872428,73609.62816763618,3
Control_C18,005001_r02c07f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c07f15_Composite_RGB.tif,6252.5764463305895,13347463.808709513,2584.603477366255,2038207.9803476965,1438.7556267146776,48579.122132113866,3
Control_C18,005001_r02c08f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f01_Composite_RGB.tif,4479.43130829904,9309693.717041438,1187.2671716392317,961700.7587510202,1179.2061248285322,40945.50364476254,3
Control_C18,005001_r02c08f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f02_Composite_RGB.tif,3918.1262371399175,11934281.487329325,1377.456688957476,1290559.8168345054,945.0916186556927,35974.532900031125,3
Control_C18,005001_r02c08f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f03_Composite_RGB.tif,6510.944086076817,24321305.425906908,2217.0982064471877,3744491.8240648056,1632.4484096364883,62136.84135960795,3
Control_C18,005001_r02c08f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f05_Composite_RGB.tif,5808.5907724622775,19779599.547847982,2241.6782621742113,3173132.452974946,1482.389346707819,65958.78030993909,3
Control_C18,005001_r02c08f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f06_Composite_RGB.tif,5411.104049211248,20325121.16825977,1892.7388846021947,2997882.1185026653,1479.1067249657065,76110.29601082686,3
Control_C18,005001_r02c08f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f07_Composite_RGB.tif,6524.859653635117,27291203.465121392,2186.6343595679014,4350622.347450649,1503.4159936556928,72877.94165479024,3
Control_C18,005001_r02c08f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f08_Composite_RGB.tif,5376.241544924555,21836720.141691722,2429.7670250342935,3794210.685325592,1319.123463648834,72216.70483702797,3
Control_C18,005001_r02c08f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f09_Composite_RGB.tif,6121.383318758573,14776810.637487063,1984.5615612139918,1861978.0341750404,1459.4461291152263,56489.21809492364,3
Control_C18,005001_r02c08f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f10_Composite_RGB.tif,5716.304050925926,18757219.457391452,1893.8398834019204,2576087.737528167,1405.158745713306,68402.76548128964,3
Control_C18,005001_r02c08f11_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f11_Composite_RGB.tif,6947.451884430727,24350574.298800573,2337.2537371399176,3419458.1193982,1708.5842532578874,99967.04531249664,3
Control_C18,005001_r02c08f12_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f12_Composite_RGB.tif,7293.952455418382,24919348.888306443,2433.0483367626885,2855825.835484586,1879.3943681412895,97321.02856915236,3
Control_C18,005001_r02c08f13_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f13_Composite_RGB.tif,6449.039419581619,20829599.56398669,2249.55755058299,3211683.246872947,1520.4717532578875,85623.65970422982,3
Control_C18,005001_r02c08f14_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f14_Composite_RGB.tif,5818.617990397805,19833075.585563447,2292.4633847736627,2667540.4263581685,1481.7697933813442,68492.02436306099,3
Control_C18,005001_r02c08f15_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c08f15_Composite_RGB.tif,5765.595916495199,13914004.516092524,2401.4864429012346,2249065.1834009825,1301.794021776406,61851.90022126392,3
Control_C18,005001_r02c09f01_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f01_Composite_RGB.tif,5301.332083333334,15861653.627013069,1842.2470293209876,2371052.562103008,1223.1190397805212,50633.86927878223,3
Control_C18,005001_r02c09f02_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f02_Composite_RGB.tif,7255.291826131687,27531158.76372084,2417.3068878600825,4680321.462782093,1708.3038537379973,71313.36503433707,3
Control_C18,005001_r02c09f03_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f03_Composite_RGB.tif,6245.306968449931,25100673.395123497,2223.118638545953,4253222.2052690415,1437.2179681069958,57926.45093258102,3
Control_C18,005001_r02c09f04_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f04_Composite_RGB.tif,6873.03672239369,30871995.070305225,2510.6129801097395,4761833.049042827,1554.6702512002744,81576.67550086159,3
Control_C18,005001_r02c09f05_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f05_Composite_RGB.tif,6723.965883916324,22676247.85594147,2464.3645919067217,4041678.6573828696,1580.6046219135803,78071.93211211974,3
Control_C18,005001_r02c09f06_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f06_Composite_RGB.tif,6320.698373628258,24163961.921296958,2138.103959190672,4329049.075184804,1399.382747770919,64408.557716109324,3
Control_C18,005001_r02c09f07_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f07_Composite_RGB.tif,7073.9884336419755,22648254.83691625,2203.770368655693,3798295.746148555,1634.7511505486968,66483.5954350497,3
Control_C18,005001_r02c09f08_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f08_Composite_RGB.tif,4427.236753257887,14284080.060454814,1575.1318698559671,2231330.70288007,960.1672530864198,29965.375165073398,3
Control_C18,005001_r02c09f09_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f09_Composite_RGB.tif,5290.645770747599,17537321.937407855,2237.2070713305898,3197176.8939719726,1298.1113177297668,63717.01982961796,3
Control_C18,005001_r02c09f10_Composite_RGB.tif,C:\Users\admin\Desktop\MIP\Control_C18\005001_r02c09f10_Composite_RGB.tif,5798.766939300412,19611918.00438229,1899.5383950617284,2243884.1011321135,1521.9652837791496,85867.62627670573,3
